,Word,count,anger,sad,anx,posemo,negemo,tone,total_counts,main_emotion,emotion,negative_emotion
6131,cower,1,0.0,0.0,1.96,7.84,5.88,62.94,2,posemo,posemo,anx
6132,dagga,1,2.7,0.0,0.0,5.41,5.41,25.77,2,posemo,posemo,anger
6133,secretary,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6134,erotica,1,2.22,0.0,0.0,2.22,4.44,3.92,2,anger,negemo,anger
6135,dreary,1,0.0,3.45,0.0,3.45,3.45,25.77,2,posemo,posemo,sad
6136,unbearably,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6137,indictment,1,7.14,0.0,0.0,0.0,7.14,1.0,2,anger,negemo,anger
6138,aba,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6139,dossier,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6140,cocoon,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6141,description,1,0.0,2.5,0.0,2.5,2.5,25.77,2,posemo,posemo,sad
6142,restore,1,2.17,0.0,0.0,0.0,2.17,4.13,2,anger,negemo,anger
6143,crocodile,1,0.0,5.26,0.0,0.0,10.53,1.0,2,sad,negemo,sad
6144,coast,1,0.0,0.0,2.04,0.0,4.08,1.0,2,anx,negemo,anx
6145,spanky,1,0.0,0.0,0.0,7.69,0.0,99.0,2,posemo,posemo,anger
6146,fisher,1,0.0,0.0,2.04,0.0,4.08,1.0,2,anx,negemo,anx
6147,mistrust,1,5.71,0.0,0.0,2.86,8.57,1.0,2,anger,negemo,anger
6148,streak,1,0.0,0.0,0.0,0.0,2.0,4.95,2,anger,negemo,anger
6149,workbook,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6150,pubic,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6151,accelerator,1,11.11,0.0,0.0,0.0,11.11,1.0,2,anger,negemo,anger
6152,iceberg,1,2.63,0.0,0.0,2.63,2.63,25.77,2,posemo,posemo,anger
6153,humiliating,1,2.17,0.0,4.35,0.0,6.52,1.0,2,anx,negemo,anx
6154,fashioned,1,7.14,0.0,2.38,4.76,14.29,1.0,2,anger,negemo,anger
6155,payday,1,0.0,0.0,0.0,10.53,0.0,99.0,2,posemo,posemo,anger
6156,marginally,1,7.14,0.0,2.38,4.76,14.29,1.0,2,anger,negemo,anger
6157,literal,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6158,tightrope,1,6.82,2.27,0.0,0.0,9.09,1.0,2,anger,negemo,anger
6159,cultist,1,5.0,0.0,0.0,0.0,10.0,1.0,2,anger,negemo,anger
6160,implode,1,0.0,0.0,3.85,0.0,3.85,1.0,2,anx,negemo,anx
6161,pony,1,1.96,0.0,0.0,1.96,3.92,5.16,2,anger,negemo,anger
6162,batten,1,3.77,0.0,0.0,3.77,3.77,25.77,2,posemo,posemo,anger
6163,chin,1,7.14,0.0,2.38,4.76,14.29,1.0,2,anger,negemo,anger
6164,anguish,1,12.2,0.0,2.44,0.0,17.07,1.0,2,anger,negemo,anger
6165,obnoxiously,1,12.2,0.0,2.44,0.0,17.07,1.0,2,anger,negemo,anger
6166,bloodshot,1,2.04,2.04,0.0,4.08,6.12,4.76,2,anger,negemo,anger
6167,user,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6168,imagination,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6169,quotient,1,0.0,2.08,0.0,0.0,8.33,1.0,2,sad,negemo,sad
6170,gigantic,1,22.22,0.0,0.0,11.11,22.22,1.0,2,anger,negemo,anger
6171,doorstep,1,3.92,0.0,0.0,1.96,3.92,5.16,2,anger,negemo,anger
6172,tu,1,0.0,3.45,0.0,3.45,6.9,1.0,2,sad,negemo,sad
6173,erosion,1,5.71,0.0,0.0,2.86,8.57,1.0,2,anger,negemo,anger
6174,leash,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6175,teens,1,6.67,0.0,0.0,6.67,10.0,1.03,2,anger,negemo,anger
6176,disseminate,1,0.0,0.0,2.86,2.86,2.86,25.77,2,posemo,posemo,anx
6177,sons,1,9.09,0.0,9.09,0.0,18.18,1.0,2,anger,negemo,anger
6178,barcelona,1,0.0,0.0,0.0,3.85,3.85,25.77,2,posemo,posemo,anger
6179,philanthropist,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6180,strict,1,4.17,2.08,4.17,0.0,12.5,1.0,2,anger,negemo,anger
6181,manageable,1,0.0,0.0,0.0,6.12,0.0,99.0,2,posemo,posemo,anger
6182,irreversible,1,4.08,0.0,0.0,4.08,12.24,1.0,2,anger,negemo,anger
6183,silver,1,5.88,0.0,0.0,5.88,8.82,1.76,2,anger,negemo,anger
6184,provision,1,5.0,0.0,0.0,0.0,5.0,1.0,2,anger,negemo,anger
6185,whittle,1,0.0,0.0,0.0,6.12,0.0,99.0,2,posemo,posemo,anger
6186,tar,1,4.08,0.0,0.0,2.04,4.08,4.76,2,anger,negemo,anger
6187,feathered,1,4.08,0.0,0.0,2.04,4.08,4.76,2,anger,negemo,anger
6188,funder,1,0.0,0.0,0.0,3.33,3.33,25.77,2,posemo,posemo,anger
6189,insatiable,1,0.0,0.0,0.0,3.33,3.33,25.77,2,posemo,posemo,anger
6190,hector,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6191,nat,1,0.0,0.0,0.0,5.0,0.0,96.76,2,posemo,posemo,anger
6192,whomever,1,5.88,0.0,0.0,5.88,8.82,1.76,2,anger,negemo,anger
6193,climber,1,4.17,0.0,0.0,4.17,8.33,1.0,2,anger,negemo,anger
6194,innumerable,1,0.0,2.44,0.0,0.0,2.44,3.09,2,sad,negemo,sad
6195,input,1,0.0,0.0,0.0,16.67,0.0,99.0,2,posemo,posemo,anger
6196,agreed,1,0.0,0.0,0.0,6.98,0.0,99.0,2,posemo,posemo,anger
6197,impenetrable,1,2.17,0.0,0.0,4.35,2.17,66.89,2,posemo,posemo,anger
6198,infinity,1,2.17,0.0,0.0,4.35,2.17,66.89,2,posemo,posemo,anger
6199,confederate,1,3.23,0.0,0.0,0.0,6.45,1.0,2,anger,negemo,anger
6200,intoxicate,1,0.0,0.0,0.0,2.78,0.0,77.0,2,posemo,posemo,anger
6201,ist,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6202,infidelity,1,0.0,0.0,0.0,5.88,0.0,98.87,2,posemo,posemo,anger
6203,batman,1,0.0,3.85,0.0,0.0,7.69,1.0,2,sad,negemo,sad
6204,abacus,1,2.22,0.0,0.0,0.0,2.22,3.92,2,anger,negemo,anger
6205,fortune,1,2.22,0.0,0.0,0.0,2.22,3.92,2,anger,negemo,anger
6206,sud,1,2.22,0.0,0.0,0.0,2.22,3.92,2,anger,negemo,anger
6207,chemical,1,2.22,0.0,0.0,0.0,2.22,3.92,2,anger,negemo,anger
6208,dependency,1,2.22,0.0,0.0,0.0,2.22,3.92,2,anger,negemo,anger
6209,riddle,1,0.0,3.85,0.0,0.0,7.69,1.0,2,sad,negemo,sad
6210,nicely,1,0.0,0.0,0.0,6.25,3.12,81.93,2,posemo,posemo,anger
6211,snowflake,1,0.0,0.0,0.0,6.25,3.12,81.93,2,posemo,posemo,anger
6212,daylight,1,4.08,2.04,0.0,6.12,12.24,1.0,2,anger,negemo,anger
6213,underbelly,1,4.08,2.04,0.0,6.12,12.24,1.0,2,anger,negemo,anger
6214,superstition,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6215,hose,1,0.0,1.92,0.0,5.77,3.85,62.24,2,posemo,posemo,sad
6216,inauguration,1,0.0,0.0,0.0,2.13,0.0,66.07,2,posemo,posemo,anger
6217,conflagration,1,0.0,0.0,0.0,2.13,0.0,66.07,2,posemo,posemo,anger
6218,abolish,1,4.26,0.0,0.0,0.0,10.64,1.0,2,anger,negemo,anger
6219,budge,1,0.0,0.0,0.0,2.0,0.0,63.69,2,posemo,posemo,anger
6220,woodwork,1,3.23,0.0,0.0,3.23,3.23,25.77,2,posemo,posemo,anger
6221,irrational,1,0.0,2.5,2.5,0.0,7.5,1.0,2,sad,negemo,sad
6222,shrill,1,3.85,3.85,0.0,3.85,11.54,1.0,2,anger,negemo,anger
6223,dinosaur,1,3.85,3.85,0.0,3.85,11.54,1.0,2,anger,negemo,anger
6224,anthropology,1,0.0,0.0,0.0,3.23,0.0,83.22,2,posemo,posemo,anger
6225,storytelling,1,0.0,0.0,0.0,3.23,0.0,83.22,2,posemo,posemo,anger
6226,click,1,0.0,0.0,0.0,3.23,0.0,83.22,2,posemo,posemo,anger
6227,predictor,1,4.35,0.0,0.0,4.35,8.7,1.0,2,anger,negemo,anger
6228,glib,1,0.0,0.0,0.0,3.92,0.0,90.49,2,posemo,posemo,anger
6229,setback,1,0.0,0.0,0.0,2.17,0.0,66.89,2,posemo,posemo,anger
6230,unturned,1,5.56,0.0,0.0,5.56,5.56,25.77,2,posemo,posemo,anger
6231,wary,1,0.0,0.0,0.0,2.17,0.0,66.89,2,posemo,posemo,anger
6232,puritanism,1,0.0,0.0,0.0,0.0,2.44,3.09,2,anger,negemo,anger
6233,carl,1,9.76,0.0,0.0,0.0,9.76,1.0,2,anger,negemo,anger
6234,pivotal,1,0.0,0.0,0.0,2.17,0.0,66.89,2,posemo,posemo,anger
6235,elder,1,0.0,0.0,5.0,5.0,5.0,25.77,2,posemo,posemo,anx
6236,lat,1,0.0,0.0,0.0,2.63,0.0,74.74,2,posemo,posemo,anger
6237,contradiction,1,7.14,0.0,0.0,0.0,7.14,1.0,2,anger,negemo,anger
6238,owl,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6239,stain,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6240,reconciliation,1,0.0,0.0,2.17,0.0,4.35,1.0,2,anx,negemo,anx
6241,edgy,1,0.0,0.0,0.0,0.0,2.44,3.09,2,anger,negemo,anger
6242,impend,1,0.0,0.0,0.0,2.13,0.0,66.07,2,posemo,posemo,anger
6243,arose,1,1.85,0.0,0.0,3.7,1.85,60.88,2,posemo,posemo,anger
6244,hacker,1,9.52,0.0,0.0,0.0,9.52,1.0,2,anger,negemo,anger
6245,cartoon,1,0.0,0.0,0.0,6.67,3.33,84.54,2,posemo,posemo,anger
6246,dodgy,1,3.23,0.0,0.0,0.0,3.23,1.23,2,anger,negemo,anger
6247,fide,1,0.0,0.0,0.0,3.57,0.0,87.2,2,posemo,posemo,anger
6248,issuing,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6249,tamale,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6250,incitement,1,3.7,0.0,3.7,3.7,11.11,1.0,2,anger,negemo,anger
6251,cretin,1,3.7,0.0,3.7,3.7,11.11,1.0,2,anger,negemo,anger
6252,yuh,1,0.0,0.0,0.0,0.0,6.9,1.0,2,anger,negemo,anger
6253,epitome,1,0.0,0.0,0.0,3.45,0.0,85.87,2,posemo,posemo,anger
6254,bourbon,1,0.0,0.0,0.0,2.94,0.0,79.41,2,posemo,posemo,anger
6255,stagger,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6256,alcoholism,1,16.67,0.0,0.0,0.0,16.67,1.0,2,anger,negemo,anger
6257,soften,1,2.0,0.0,4.0,2.0,10.0,1.0,2,anx,negemo,anx
6258,subconsciousness,1,2.0,0.0,4.0,2.0,10.0,1.0,2,anx,negemo,anx
6259,proportionate,1,3.12,0.0,0.0,0.0,3.12,1.42,2,anger,negemo,anger
6260,bisexual,1,8.33,0.0,0.0,0.0,8.33,1.0,2,anger,negemo,anger
6261,accessory,1,7.41,0.0,0.0,5.56,11.11,1.0,2,anger,negemo,anger
6262,gloss,1,0.0,0.0,2.22,2.22,4.44,3.92,2,anx,negemo,anx
6263,lev,1,0.0,0.0,2.22,2.22,4.44,3.92,2,anx,negemo,anx
6264,classified,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6265,reem,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6266,vaguely,1,9.52,0.0,0.0,0.0,9.52,1.0,2,anger,negemo,anger
6267,celebration,1,0.0,0.0,0.0,2.38,0.0,70.57,2,posemo,posemo,anger
6268,analyst,1,0.0,0.0,0.0,8.11,0.0,99.0,2,posemo,posemo,anger
6269,bin,1,0.0,0.0,0.0,1.92,1.92,25.77,2,posemo,posemo,anger
6270,counterclaim,1,4.88,0.0,0.0,2.44,7.32,1.0,2,anger,negemo,anger
6271,nay,1,0.0,0.0,0.0,6.67,3.33,84.54,2,posemo,posemo,anger
6272,restraint,1,0.0,0.0,0.0,17.65,0.0,99.0,2,posemo,posemo,anger
6273,infraction,1,4.76,0.0,0.0,0.0,4.76,1.0,2,anger,negemo,anger
6274,settling,1,4.76,0.0,0.0,0.0,4.76,1.0,2,anger,negemo,anger
6275,nominal,1,4.88,0.0,0.0,2.44,7.32,1.0,2,anger,negemo,anger
6276,ploy,1,0.0,0.0,4.55,4.55,4.55,25.77,2,posemo,posemo,anx
6277,yuan,1,4.88,0.0,0.0,2.44,7.32,1.0,2,anger,negemo,anger
6278,loon,1,4.08,0.0,0.0,6.12,6.12,25.77,2,posemo,posemo,anger
6279,flap,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6280,thoughtless,1,4.35,2.17,0.0,6.52,6.52,25.77,2,posemo,posemo,anger
6281,tread,1,0.0,0.0,0.0,1.92,1.92,25.77,2,posemo,posemo,anger
6282,invocation,1,2.78,0.0,0.0,5.56,2.78,77.0,2,posemo,posemo,anger
6283,chapter,1,5.88,0.0,0.0,0.0,5.88,1.0,2,anger,negemo,anger
6284,bobby,1,8.33,0.0,0.0,8.33,16.67,1.0,2,anger,negemo,anger
6285,enrichment,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6286,blackberry,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6287,scrooge,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6288,unfounded,1,0.0,3.03,0.0,0.0,3.03,1.59,2,sad,negemo,sad
6289,resonate,1,11.43,0.0,5.71,2.86,14.29,1.0,2,anger,negemo,anger
6290,undeserved,1,6.25,0.0,0.0,12.5,6.25,99.0,2,posemo,posemo,anger
6291,atheist,1,0.0,0.0,0.0,2.33,0.0,69.6,2,posemo,posemo,anger
6292,disobedience,1,3.7,0.0,0.0,3.7,3.7,25.77,2,posemo,posemo,anger
6293,cartoonist,1,5.88,0.0,0.0,5.88,5.88,25.77,2,posemo,posemo,anger
6294,congresswoman,1,0.0,0.0,0.0,7.14,0.0,99.0,2,posemo,posemo,anger
6295,weasel,1,3.92,0.0,0.0,0.0,5.88,1.0,2,anger,negemo,anger
6296,crash,1,3.92,0.0,0.0,0.0,5.88,1.0,2,anger,negemo,anger
6297,inevitability,1,2.27,2.27,0.0,4.55,9.09,1.0,2,anger,negemo,anger
6298,undoing,1,0.0,0.0,0.0,2.86,0.0,78.19,2,posemo,posemo,anger
6299,manufacture,1,4.44,0.0,0.0,0.0,8.89,1.0,2,anger,negemo,anger
6300,crucifixion,1,2.27,2.27,0.0,4.55,9.09,1.0,2,anger,negemo,anger
6301,dogma,1,0.0,0.0,0.0,6.67,0.0,99.0,2,posemo,posemo,anger
6302,startle,1,7.14,0.0,7.14,0.0,14.29,1.0,2,anger,negemo,anger
6303,revere,1,3.77,1.89,0.0,5.66,5.66,25.77,2,posemo,posemo,anger
6304,ministry,1,0.0,0.0,0.0,2.5,0.0,72.57,2,posemo,posemo,anger
6305,incarcerate,1,0.0,0.0,0.0,2.5,0.0,72.57,2,posemo,posemo,anger
6306,extension,1,5.56,0.0,0.0,8.33,5.56,77.0,2,posemo,posemo,anger
6307,dan,1,2.04,0.0,0.0,2.04,2.04,25.77,2,posemo,posemo,anger
6308,portman,1,2.04,0.0,0.0,2.04,2.04,25.77,2,posemo,posemo,anger
6309,fiscal,1,6.67,0.0,0.0,0.0,10.0,1.0,2,anger,negemo,anger
6310,common,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6311,aplenty,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6312,infinite,1,0.0,2.08,0.0,4.17,4.17,25.77,2,posemo,posemo,sad
6313,incidentally,1,0.0,0.0,0.0,5.26,5.26,25.77,2,posemo,posemo,anger
6314,wrench,1,0.0,0.0,0.0,5.26,5.26,25.77,2,posemo,posemo,anger
6315,martial,1,12.0,0.0,0.0,0.0,12.0,1.0,2,anger,negemo,anger
6316,matrix,1,3.7,0.0,0.0,3.7,3.7,25.77,2,posemo,posemo,anger
6317,gobble,1,0.0,0.0,0.0,3.85,0.0,89.84,2,posemo,posemo,anger
6318,unique,1,0.0,5.88,0.0,0.0,5.88,1.0,2,sad,negemo,sad
6319,repercussion,1,0.0,0.0,0.0,3.85,0.0,89.84,2,posemo,posemo,anger
6320,shone,1,2.94,0.0,0.0,2.94,2.94,25.77,2,posemo,posemo,anger
6321,atrocity,1,2.94,0.0,0.0,2.94,2.94,25.77,2,posemo,posemo,anger
6322,regional,1,0.0,0.0,0.0,11.76,0.0,99.0,2,posemo,posemo,anger
6323,ami,1,2.38,0.0,0.0,7.14,2.38,95.81,2,posemo,posemo,anger
6324,abduction,1,2.38,0.0,0.0,7.14,2.38,95.81,2,posemo,posemo,anger
6325,riot,1,0.0,0.0,0.0,2.17,0.0,66.89,2,posemo,posemo,anger
6326,toll,1,0.0,2.17,4.35,8.7,6.52,66.89,2,posemo,posemo,anx
6327,mythical,1,2.63,0.0,0.0,0.0,2.63,2.51,2,anger,negemo,anger
6328,dovetail,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6329,impose,1,0.0,0.0,0.0,2.13,0.0,66.07,2,posemo,posemo,anger
6330,dressed,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6331,grad,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6332,circumvent,1,3.12,0.0,0.0,6.25,6.25,25.77,2,posemo,posemo,anger
6333,vigor,1,0.0,0.0,0.0,14.29,0.0,99.0,2,posemo,posemo,anger
6334,conundrum,1,22.73,0.0,0.0,0.0,22.73,1.0,2,anger,negemo,anger
6335,parlor,1,0.0,0.0,0.0,2.04,2.04,25.77,2,posemo,posemo,anger
6336,spider,1,0.0,0.0,0.0,2.04,2.04,25.77,2,posemo,posemo,anger
6337,glow,1,6.25,0.0,0.0,12.5,6.25,99.0,2,posemo,posemo,anger
6338,prostrate,1,0.0,0.0,0.0,6.82,0.0,99.0,2,posemo,posemo,anger
6339,extraordinary,1,0.0,2.33,0.0,4.65,4.65,25.77,2,posemo,posemo,sad
6340,intact,1,0.0,0.0,0.0,6.38,0.0,99.0,2,posemo,posemo,anger
6341,proportion,1,2.78,0.0,0.0,0.0,5.56,1.0,2,anger,negemo,anger
6342,episodically,1,0.0,0.0,0.0,0.0,4.17,1.0,2,anger,negemo,anger
6343,songstress,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6344,crank,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6345,cripes,1,2.38,0.0,0.0,0.0,2.38,3.31,2,anger,negemo,anger
6346,retrospective,1,2.38,0.0,0.0,0.0,2.38,3.31,2,anger,negemo,anger
6347,cesspool,1,7.89,0.0,0.0,5.26,7.89,2.51,2,anger,negemo,anger
6348,intellect,1,3.45,0.0,0.0,10.34,3.45,99.0,2,posemo,posemo,anger
6349,warming,1,2.86,0.0,0.0,5.71,5.71,25.77,2,posemo,posemo,anger
6350,unfathomable,1,6.67,0.0,0.0,3.33,6.67,1.03,2,anger,negemo,anger
6351,omission,1,3.45,0.0,0.0,0.0,3.45,1.0,2,anger,negemo,anger
6352,foggy,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6353,anonymity,1,2.27,0.0,0.0,0.0,11.36,1.0,2,anger,negemo,anger
6354,grim,1,2.7,2.7,0.0,2.7,5.41,2.3,2,anger,negemo,anger
6355,coy,1,10.0,0.0,0.0,0.0,10.0,1.0,2,anger,negemo,anger
6356,scoot,1,0.0,0.0,0.0,6.38,0.0,99.0,2,posemo,posemo,anger
6357,query,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6358,unidentified,1,4.65,0.0,0.0,0.0,4.65,1.0,2,anger,negemo,anger
6359,bare,1,4.65,0.0,0.0,0.0,4.65,1.0,2,anger,negemo,anger
6360,franchise,1,0.0,0.0,0.0,2.38,0.0,70.57,2,posemo,posemo,anger
6361,chalk,1,0.0,0.0,0.0,2.38,0.0,70.57,2,posemo,posemo,anger
6362,objectively,1,3.23,0.0,0.0,3.23,3.23,25.77,2,posemo,posemo,anger
6363,dramatically,1,3.23,0.0,0.0,3.23,3.23,25.77,2,posemo,posemo,anger
6364,slandering,1,0.0,0.0,0.0,8.0,4.0,91.14,2,posemo,posemo,anger
6365,expire,1,4.44,0.0,0.0,0.0,6.67,1.0,2,anger,negemo,anger
6366,junk,1,2.5,0.0,0.0,2.5,5.0,2.89,2,anger,negemo,anger
6367,hyperbole,1,2.5,0.0,0.0,2.5,5.0,2.89,2,anger,negemo,anger
6368,renewal,1,0.0,3.77,0.0,0.0,3.77,1.0,2,sad,negemo,sad
6369,actionable,1,5.26,0.0,2.63,0.0,18.42,1.0,2,anger,negemo,anger
6370,ani,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6371,alarmed,1,0.0,0.0,3.33,3.33,6.67,1.03,2,anx,negemo,anx
6372,wither,1,3.12,0.0,3.12,0.0,12.5,1.0,2,anger,negemo,anger
6373,shrew,1,0.0,0.0,0.0,2.22,2.22,25.77,2,posemo,posemo,anger
6374,terminative,1,0.0,0.0,0.0,2.22,2.22,25.77,2,posemo,posemo,anger
6375,theres,1,0.0,0.0,0.0,4.44,0.0,94.19,2,posemo,posemo,anger
6376,intentional,1,5.26,0.0,2.63,0.0,18.42,1.0,2,anger,negemo,anger
6377,negligent,1,5.26,0.0,2.63,0.0,18.42,1.0,2,anger,negemo,anger
6378,infliction,1,5.26,0.0,2.63,0.0,18.42,1.0,2,anger,negemo,anger
6379,etch,1,0.0,0.0,2.5,5.0,5.0,25.77,2,posemo,posemo,anx
6380,isolation,1,0.0,3.77,0.0,0.0,3.77,1.0,2,sad,negemo,sad
6381,terminate,1,0.0,3.85,0.0,3.85,3.85,25.77,2,posemo,posemo,sad
6382,hastings,1,1.92,0.0,0.0,1.92,3.85,5.37,2,anger,negemo,anger
6383,meditate,1,0.0,0.0,0.0,3.7,0.0,88.52,2,posemo,posemo,anger
6384,reoccur,1,1.92,0.0,0.0,1.92,3.85,5.37,2,anger,negemo,anger
6385,holder,1,4.17,0.0,0.0,2.08,4.17,4.56,2,anger,negemo,anger
6386,roid,1,4.17,0.0,0.0,2.08,4.17,4.56,2,anger,negemo,anger
6387,outrange,1,3.92,0.0,1.96,0.0,5.88,1.0,2,anger,negemo,anger
6388,outcry,1,0.0,0.0,0.0,0.0,8.57,1.0,2,anger,negemo,anger
6389,forebode,1,0.0,3.77,0.0,0.0,3.77,1.0,2,sad,negemo,sad
6390,economics,1,0.0,5.88,0.0,0.0,5.88,1.0,2,sad,negemo,sad
6391,mint,1,0.0,0.0,0.0,0.0,3.45,1.0,2,anger,negemo,anger
6392,maam,1,3.57,0.0,0.0,3.57,3.57,25.77,2,posemo,posemo,anger
6393,bingo,1,0.0,0.0,0.0,4.55,0.0,94.75,2,posemo,posemo,anger
6394,aunt,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6395,grunt,1,0.0,0.0,0.0,3.23,0.0,83.22,2,posemo,posemo,anger
6396,generator,1,2.86,0.0,0.0,2.86,2.86,25.77,2,posemo,posemo,anger
6397,figurehead,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6398,desired,1,0.0,0.0,0.0,11.11,0.0,99.0,2,posemo,posemo,anger
6399,dung,1,2.56,0.0,0.0,0.0,5.13,1.0,2,anger,negemo,anger
6400,shoehorn,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6401,liturgy,1,0.0,0.0,0.0,18.75,0.0,99.0,2,posemo,posemo,anger
6402,pace,1,2.04,0.0,0.0,8.16,2.04,99.0,2,posemo,posemo,anger
6403,vitriolic,1,11.11,0.0,0.0,0.0,14.81,1.0,2,anger,negemo,anger
6404,prude,1,0.0,0.0,0.0,0.0,4.76,1.0,2,anger,negemo,anger
6405,rushed,1,2.63,0.0,0.0,7.89,5.26,74.74,2,posemo,posemo,anger
6406,analogy,1,4.44,0.0,0.0,2.22,4.44,3.92,2,anger,negemo,anger
6407,objectify,1,4.88,0.0,2.44,2.44,7.32,1.0,2,anger,negemo,anger
6408,firebrand,1,0.0,0.0,0.0,3.33,0.0,84.54,2,posemo,posemo,anger
6409,schneider,1,4.76,0.0,0.0,4.76,4.76,25.77,2,posemo,posemo,anger
6410,sensitivity,1,0.0,0.0,0.0,8.0,0.0,99.0,2,posemo,posemo,anger
6411,produced,1,2.44,2.44,0.0,0.0,7.32,1.0,2,anger,negemo,anger
6412,swayed,1,7.69,0.0,0.0,0.0,7.69,1.0,2,anger,negemo,anger
6413,arse,1,5.41,0.0,0.0,0.0,5.41,1.0,2,anger,negemo,anger
6414,explore,1,5.41,0.0,0.0,0.0,5.41,1.0,2,anger,negemo,anger
6415,joss,1,8.0,2.0,0.0,4.0,10.0,1.0,2,anger,negemo,anger
6416,defame,1,0.0,0.0,0.0,0.0,2.22,3.92,2,anger,negemo,anger
6417,triple,1,2.44,0.0,0.0,2.44,4.88,3.09,2,anger,negemo,anger
6418,flounder,1,4.55,0.0,0.0,4.55,4.55,25.77,2,posemo,posemo,anger
6419,noodle,1,11.11,0.0,0.0,0.0,13.33,1.0,2,anger,negemo,anger
6420,apologizer,1,11.11,0.0,0.0,0.0,13.33,1.0,2,anger,negemo,anger
6421,threesome,1,11.11,0.0,0.0,0.0,13.33,1.0,2,anger,negemo,anger
6422,actin,1,3.45,0.0,0.0,6.9,3.45,85.87,2,posemo,posemo,anger
6423,yest,1,4.76,2.38,0.0,4.76,7.14,3.31,2,anger,negemo,anger
6424,glance,1,4.76,2.38,0.0,4.76,7.14,3.31,2,anger,negemo,anger
6425,imprisonment,1,10.0,0.0,0.0,0.0,10.0,1.0,2,anger,negemo,anger
6426,cluster,1,10.0,0.0,0.0,0.0,10.0,1.0,2,anger,negemo,anger
6427,constable,1,0.0,0.0,0.0,3.7,0.0,88.52,2,posemo,posemo,anger
6428,tinder,1,0.0,0.0,0.0,3.7,0.0,88.52,2,posemo,posemo,anger
6429,tutu,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6430,ramrod,1,0.0,2.27,2.27,0.0,6.82,1.0,2,sad,negemo,sad
6431,unwillingness,1,0.0,0.0,3.23,0.0,3.23,1.23,2,anx,negemo,anx
6432,hesitation,1,0.0,2.27,2.27,0.0,6.82,1.0,2,sad,negemo,sad
6433,tue,1,0.0,2.5,0.0,5.0,5.0,25.77,2,posemo,posemo,sad
6434,hurdle,1,0.0,0.0,0.0,5.71,0.0,98.56,2,posemo,posemo,anger
6435,hiccup,1,0.0,0.0,0.0,7.5,0.0,99.0,2,posemo,posemo,anger
6436,factual,1,2.27,0.0,0.0,2.27,2.27,25.77,2,posemo,posemo,anger
