,Hashtag,Count
3936,intoxicated,1
3937,obsession,1
3938,scottbaio,1
3939,nicoleeggert,1
3940,stemeducation,1
3941,silly,1
3942,stupid,1
3943,intelligentdemocracy,1
3944,pig,1
3945,vets,1
3946,abusers,1
3947,jeffsessions,1
3948,ustoo,1
3949,jacksbowls,1
3950,lightenup,1
3951,democraticdebate,1
3952,survival,1
3953,pickadifferentjudge,1
3954,thishappenedtomydaughter,1
3955,entitled,1
3956,philosophy,1
3957,believedrford,1
3958,isupporther,1
3959,equalmeansequal,1
3960,somethingsmellsrotten,1
3961,cosmopolitan,1
3962,livemylife,1
3963,thisisnotworking,1
3964,yougotthis,1
3965,composure,1
3966,snakes,1
3967,rameriz,1
3968,positioning,1
3969,wtfgop,1
3970,rapedoesntgoawaywithtime,1
3971,behavioral,1
3972,cessation,1
3973,relapse,1
3974,addictionconference,1
3975,dubai,1
3976,uae,1
3977,november,1
3978,conference,1
3979,protectthebillofrights,1
3980,safeway,1
3981,senatorcollins,1
3982,protecttheenvironment,1
3983,istandwithblaseyford,1
3984,werememberanitahill,1
3985,mariagallagher,1
3986,kaveno,1
3987,informedchoice,1
3988,roxannepalette,1
3989,nofaithinthegop,1
3990,bareminimuminvestigation,1
3991,gopdoesntcare,1
3992,justiceforpepsipaloma,1
3993,justiceforguadaguarin,1
3994,boycottebaldubpedophilecashcow,1
3995,cheaters,1
3996,samanthagrant,1
3997,drcoogin,1
3998,drsjones,1
3999,haze,1
4000,mob,1
4001,truewoman18,1
4002,runlikehell,1
4003,calipoli,1
4004,trumpsapig,1
4005,austinclay,1
4006,unwantedcalls,1
4007,toomany,1
4008,ok,1
4009,roninfarrow,1
4010,whatifshe,1
4011,rbg,1
4012,votesusancollinsout,1
4013,keeptalkingmh,1
4014,notmemister,1
4015,hunger,1
4016,disemployement,1
4017,cruption,1
4018,scames,1
4019,farmersucide,1
4020,pooretiy,1
4021,nimoscams,1
4022,rafalescam,1
4023,theyallknew,1
4024,yourimpeachmentwillcomesoon,1
4025,saferoadsinbangladesh,1
4026,wewantjustice,1
4027,bangladeshstudentprotests,1
4028,roadsafetybangladesh,1
4029,roadsafetybd,1
4030,airportroadcrashprotest,1
4031,kurmitolaaccident,1
4032,domestic,1
4033,isupportblaseyford,1
4034,amyklobuchar,1
4035,riskybehavior,1
4036,changethenarrative,1
4037,confirm,1
4038,naturalcalamities,1
4039,overuse,1
4040,naturalresources,1
4041,saveearth,1
4042,reuse,1
4043,dontabuse,1
4044,seekjustice,1
4045,whosthevictim,1
4046,coolaid,1
4047,strongsecretkeepers,1
4048,shouldntbeontheirown,1
4049,youneverknowwho,1
4050,goats,1
4051,abhijithkrisshofficial,1
4052,dk,1
4053,boycottracistvincent,1
4054,yourenext,1
4055,entitlement,1
4056,zazi,1
4057,zithembe,1
4058,zithande,1
4059,womensmonth,1
4060,makeyourbed,1
4061,abuseawareness,1
4062,betterme,1
4063,beentheredonethat,1
4064,banthisdick,1
4065,warrior,1
4066,strongwoman,1
4067,whyimangry,1
4068,stool,1
4069,orwellian,1
4070,medical,1
4071,personality,1
4072,goawayghomeshi,1
4073,stayawayghomeshi,1
4074,ye,1
4075,gymjordanknew,1
4076,oneanddone,1
4077,goputinites,1
4078,socialmediaconclave,1
4079,pocahontas,1
4080,crookinchief,1
4081,failingamerica,1
4082,silenttoo,1
4083,alphanisim,1
4084,asstoo,1
4085,medtwitter,1
4086,houseofgod,1
4087,inthenickoftime,1
4088,kavanever,1
4089,derhadun,1
4090,odisha,1
4091,michaeljackson,1
4092,pilg2018,1
4093,protectroe,1
4094,confirmkavenaughnow,1
4095,nysailynews,1
4096,snark,1
4097,hoebag,1
4098,thinkdirty,1
4099,1fairwage,1
4100,sb1300,1
4101,skulls,1
4102,secretsociety,1
4103,selfentitled,1
4104,douchebag,1
4105,legalaid,1
4106,aanvrouwendenken,1
4107,harassmentfreealbany,1
4108,pedos,1
4109,childbrides,1
4110,womensliberation,1
4111,respected,1
4112,senaterepublican,1
4113,followback,1
4114,candlelightrevolution,1
4115,womenlead,1
4116,seoulsymposium,1
4117,ifyouknowyouknow,1
4118,eyeforeye,1
4119,prisontime,1
4120,shameonhatch,1
4121,scorpio,1
4122,capital,1
4123,eloneij,1
4124,rage,1
4125,climatejustice,1
4126,popeinireland,1
4127,notgivingup,1
4128,65women,1
4129,nypd,1
4130,coercion,1
4131,itwaskavanaugh,1
4132,itwasnotsomeoneelse,1
4133,pickanothercandidate,1
4134,unhealthyrelationships,1
4135,datetips,1
4136,datingtips,1
4137,datingadvice,1
4138,relationshipgoals,1
4139,votetheassesout,1
4140,rureferencelist,1
4141,statueofliberty,1
4142,4thofjuly,1
4143,fourthofjuly2018,1
4144,stoptheconfirmation,1
4145,fights,1
4146,insult,1
4147,peoples,1
4148,arethafranklin,1
4149,thegreatawakening,1
4150,abortions,1
4151,getrealwomen,1
4152,threatstolife,1
4153,hrcp,1
4154,digital,1
4155,stupidest,1
4156,credentials,1
4157,trumpocalypse,1
4158,gun,1
4159,sexists,1
4160,bigots,1
4161,inspired,1
4162,newstories,1
4163,depressionfeelslike,1
4164,immigrantsrights,1
4165,mondaymorningmassacre,1
4166,kittentherapy,1
4167,gangerape,1
4168,moveleft,1
4169,nototrump,1
4170,leftisthyprocrisy,1
4171,freedomofspeech,1
4172,scicomm,1
4173,elxn43,1
4174,senca,1
4175,wf,1
4176,pitmad,1
4177,govegan,1
4178,loonyleft,1
4179,proudboys,1
4180,norcal,1
4181,tlc,1
4182,mra,1
4183,delusional,1
4184,dangerous,1
4185,throwthemallout,1
4186,throwthemout,1
4187,weneeddiversebooks,1
4188,fukingshow,1
4189,whenisawthering,1
4190,stopmetoo,1
4191,orangetyrant,1
4192,theharrasserinchief,1
4193,clitoris,1
4194,hypocritical,1
4195,knowyourvaluelie,1
4196,gurgaon,1
4197,intactamerica,1
4198,intacthumanity,1
4199,savingsons,1
4200,genitalintegrity,1
4201,intactpride,1
4202,feelings,1
4203,wherehasthegopgone,1
4204,charade,1
4205,republicansmokescreen,1
4206,makecomedygreatagain,1
4207,buttrumpsaidhesafineman,1
4208,elite,1
4209,affluenza,1
4210,classwar,1
4211,hedidit,1
4212,poetrycommunity,1
4213,sexualassaultawareness,1
4214,poet,1
4215,words,1
4216,betrayal,1
4217,hurt,1
4218,trustissues,1
4219,moreswampcreatures,1
4220,womenshouldruletheworld,1
4221,harpers,1
4222,pussyhats,1
4223,askanupam,1
4224,elderly,1
4225,chrisingham,1
4226,inghamfamily,1
4227,millionwomanmarch,1
4228,newrules,1
4229,never,1
4230,goodenuff,1
4231,hindu,1
4232,selectiveoutrage,1
4233,fairreporting,1
4234,lyingliars,1
4235,silent,1
4236,hollywoodhypocrite,1
4237,hollywoodscum,1
4238,bestrong,1
4239,vaginamonologues,1
4240,togetherwearestronger,1
4241,therussians,1
4242,edinburghfringe,1
4243,childrape,1
4244,dysautonomia,1
4245,pots,1
4246,radicalconsent,1
4247,wecandobetter,1
4248,noskeevypervsonscotus,1
4249,whyiwat,1
4250,utoo,1
4251,filibuster,1
4252,filibustering,1
4253,evasion,1
4254,blackoutdrinking,1
4255,wedeserveatrial,1
4256,wedeservethefulltruth,1
4257,wedeserveaninvestigation,1
4258,ruthbaderginsburg,1
4259,deardrchristineblaseyford,1
4260,customers,1
4261,badcustomerservice,1
4262,iostoconasia,1
4263,xf12,1
4264,xfactor,1
4265,newendingstorosesarered,1
4266,whateverwilldestabilizeamericanecausethatiswhatyjeydo,1
4267,changethedate,1
4268,burnitalldown,1
4269,trudeaugroper,1
4270,trudeaugropes,1
4271,nextrapistisadeadrapist,1
4272,kabookie,1
4273,investigateford,1
4274,zachsmith,1
4275,theohiostateuniversity,1
4276,buckeyes,1
4277,rapehistory,1
4278,taxreturnsnow,1
4279,shameyourabuser,1
4280,mirasorvino,1
4281,rigged,1
4282,gettheirbootsoffournecks,1
4283,notacceptable,1
4284,tbi,1
4285,sitdown,1
4286,thankyoumaria,1
4287,nokavanagh,1
4288,notrust,1
4289,whitechristianlies,1
4290,dresscode,1
4291,doyourjob,1
4292,prisonbound,1
4293,delaykavanaugh,1
4294,drunk,1
4295,attacks,1
4296,13thstep,1
4297,consistancy,1
4298,bipartisanresponse,1
4299,fakephonymetoo,1
4300,sexabusechat,1
4301,peel,1
4302,clickwithcompassion,1
4303,workplaceviolenceprevention,1
4304,appeals,1
4305,ignore,1
4306,restricted,1
4307,testify,1
4308,heresay,1
4309,ecrchat,1
4310,ecr,1
4311,phdchat,1
4312,melissathompson,1
4313,cervicalcheckscandal,1
4314,stand4truth,1
4315,yesequality,1
4316,lockherup,1
4317,boidandbeautiful,1
4318,support2surpass,1
4319,stupidityisnoexcuse,1
4320,whatelsearetheyhiding,1
4321,treasonmatters,1
4322,risefmin60minutes,1
4323,dreamer,1
4324,novoteoncavanagh,1
4325,withjohncavanaugh,1
4326,bw,1
4327,venezia75,1
4328,suspiria,1
4329,lucaguadagnino,1
4330,fallingempire,1
4331,healingtrauma,1
4332,isnt,1
4333,anwser,1
4334,keepthemclose,1
4335,linseygraham,1
4336,agoraphobic,1
4337,removingthemask,1
4338,cbssacklesmoonves,1
4339,cbsleavelespenniless,1
4340,womensliberty,1
4341,zomato,1
4342,worstexperience,1
4343,fakesupportfromzomato,1
4344,novalueformoney,1
4345,fakepromises,1
4346,itsallaboutme,1
4347,statesman,1
4348,sexualizedviolence,1
4349,cbcfalc,1
4350,democraps,1
4351,liberalmoron,1
4352,mnpol,1
4353,womenrising,1
4354,protesttrump,1
4355,vadems,1
4356,afraid,1
4357,pasttime,1
4358,metoosupporter,1
4359,timesupsupporter,1
4360,clergysexualabuse,1
4361,iamchristineblaseyford,1
4362,fangirl,1
4363,govern,1
4364,myself,1
4365,overcome,1
4366,survive,1
4367,accept,1
4368,cards,1
4369,dealt,1
4370,suffer,1
4371,strive,1
4372,acheive,1
4373,accomplish,1
4374,dream,1
4375,plite,1
4376,passing,1
4377,torch,1
4378,knowing,1
4379,failed,1
4380,reach,1
4381,set,1
4382,jihadist,1
4383,islamist,1
4384,beard,1
4385,famoustheplay,1
4386,theatre,1
4387,losangeles,1
4388,younghollywood,1
4389,slurpee,1
4390,whynow,1
4391,whythefucknot,1
4392,fbinow,1
4393,metop,1
4394,frustration,1
4395,frustrate,1
4396,torturous,1
4397,unbearable,1
4398,unethical,1
4399,bad,1
4400,whywedontreport,1
4401,walkthewalk,1
4402,nohonor,1
4403,whatilearnedtoday,1
4404,ladylawyerdiaries,1
4405,airborn,1
4406,nvleg,1
4407,payyourtaxes,1
4408,truama,1
4409,federalist,1
4410,heritagefoundation,1
4411,ariannagrande,1
4412,conscience,1
4413,almighty,1
4414,db,1
4415,unrapeable,1
4416,cringeworthy,1
4417,kidtstoo,1
4418,fuckingmenopausalbitch,1
4419,myvoice,1
4420,attacked,1
4421,alvaok,1
4422,nolimitations,1
4423,lawmakers,1
4424,oklaed,1
4425,oklahoma,1
4426,himpathy,1
4427,renatealumni,1
4428,renate,1
4429,voteredtodaveamerica,1
4430,prrequest,1
4431,ididnotreport,1
4432,politicsovercountry,1
4433,pipedream,1
4434,historyrepeating,1
4435,oldboysclub,1
4436,lowestbar,1
4437,makingexcuses,1
4438,girlguides,1
4439,real,1
4440,busted,1
4441,womensequality,1
4442,platform,1
4443,aim,1
4444,race,1
4445,baiting,1
4446,shit,1
4447,juliechenmustresign,1
4448,boycottjuliechen,1
4449,boycottthetalk,1
4450,highschoolboys,1
4451,coons,1
4452,itsallassault,1
4453,trumppence20tolife,1
4454,silenceiscomplicity,1
4455,boldprediction,1
4456,survivornotvictim,1
4457,redwave,1
4458,liberalsarescum,1
4459,p12,1
4460,sexconf18,1
4461,timetogo,1
4462,jimcrow,1
4463,doctorsabusetoo,1
4464,nursesabusetoo,1
4465,checkyourprivilege,1
4466,gropingnotok,1
4467,aliveandwell,1
4468,arethafranklinhomegoing,1
4469,rwaus18,1
4470,bellcanada,1
4471,bellcanda,1
4472,tired,1
4473,erase,1
4474,voicemessages,1
4475,everyday,1
4476,7days,1
4477,lawsuit,1
4478,keepinghopealive,1
4479,darkcorners,1
4480,lit,1
4481,antipsychiatry,1
4482,imasurvivor,1
4483,sisterstogether,1
4484,sexualassaultcomplicit,1
4485,fuckboy,1
4486,senilemisogynist,1
4487,leaders,1
4488,conversion,1
4489,psychologicalabuse,1
4490,newq,1
4491,bayer,1
4492,essure,1
4493,swerf,1
4494,propoganda,1
4495,democratsdontcare,1
4496,besmart,1
4497,widnatcon18,1
4498,maleentitlement,1
4499,ny19,1
4500,hissidetoo,1
4501,istandwithcarter,1
4502,backstreetstrong,1
4503,lunaticleft,1
4504,istandwithdoctorford,1
4505,slut,1
4506,goodoleboysclub,1
4507,homeopaths,1
4508,homeopathy,1
4509,naturopathy,1
4510,holistichealth,1
4511,reinventingquality2018,1
4512,immigrant,1
4513,sb820,1
4514,imwithblasey,1
4515,whyinevertold,1
4516,irrationaljoe,1
4517,dumbmika,1
4518,gropergate,1
4519,piercebrosnan,1
4520,jamesbond,1
4521,cohenisflipping,1
4522,standupspeakout,1
4523,getoutandvote,1
4524,forgetthegoodoldays,1
4525,thisiswhatdemocracylookslike,1
4526,emdr,1
4527,shera,1
4528,pti,1
4529,imrankhanpti,1
4530,lysistrata,1
4531,firstdayofautumn,1
4532,womensexstrike,1
4533,nomorestupiddicks,1
4534,fireallegrabudenmayer,1
4535,vaginas,1
4536,cunts,1
4537,womb,1
4538,takeaction,1
4539,fbt,1
4540,whitemaleprivilegehypocrisy,1
4541,ladygraham,1
4542,unbelievable,1
4543,thatwasthen,1
4544,thisisnow,1
4545,emmetttill,1
4546,lynched,1
4547,ibelieveanita,1
4548,notpolitical,1
4549,rapevictimsmatter,1
4550,wwjmccd,1
4551,molestersclub,1
4552,unfitforoffice,1
4553,ibelieveavenatti,1
4554,pussygrabbersclub,1
4555,trumppickonlytheworst,1
4556,centurycity,1
4557,shakeshack,1
4558,votebluenov6,1
4559,coach,1
4560,doctor,1
4561,sayhisname,1
4562,posieparker,1
4563,ladygaga,1
4564,harrypotter,1
4565,conmandon,1
4566,youperpetuaterapeculture,1
4567,kreepykavanaugh,1
4568,gopcriminalintent,1
4569,partyofcorruption,1
4570,represented,1
4571,dcangels,1
4572,profileincourage,1
4573,investigatekavanugh,1
4574,oleboysclub,1
4575,singapore,1
4576,indonesia,1
4577,asiangames2018,1
4578,priceless,1
4579,kavanaughunfit,1
4580,lateshow,1
4581,bizzaroworld,1
4582,nikolatesla,1
4583,area52,1
4584,jfk,1
4585,homeofthebrave,1
4586,requestingremoval,1
4587,taxationistheft,1
4588,am2dm,1
4589,judicialsystem,1
4590,needattorney,1
4591,wkaeupamerica,1
4592,justiceforerika,1
4593,planet9,1
4594,keepfighting,1
4595,wow,1
4596,squirrellivesmatter,1
4597,goldenglobes,1
4598,michaelche,1
4599,transformingindia,1
4600,andersoncooper,1
4601,illinois,1
4602,feedback,1
4603,someoneswords,1
4604,dickpix,1
4605,dickpicks,1
4606,childhoodrepression,1
4607,mentalagony,1
4608,rapeisnotok,1
4609,righttochoose,1
4610,votingrights,1
4611,constitutionalist,1
4612,womenincom,1
4613,keepquiet,1
4614,getwellsoonnana,1
4615,slaveculture,1
4616,elitism,1
4617,partisanpoli,1
4618,strange,1
4619,gokav,1
4620,inspiredbykaty,1
4621,domesticviolenceawareness,1
4622,sweepstakes,1
4623,asap,1
4624,pch,1
4625,sb224,1
4626,takethelead,1
4627,trumpisracist,1
4628,kavno,1
4629,bebold,1
4630,hurricaneflorence,1
4631,saturdaychat,1
4632,trumpsamerica,1
4633,womansrights,1
4634,priviledgedoldmen,1
4635,woman2018,1
4636,openforall,1
4637,biasedmedia,1
4638,21libs,1
4639,demspowercorrupts,1
4640,midemdebate,1
4641,theygolowwegohigh,1
4642,gvrnmnt,1
4643,nowar,1
4644,izua,1
4645,nochildleftbehind,1
4646,nonuke,1
4647,norape,1
4648,ftweekendfestival,1
4649,nameyourrapist,1
4650,abortionondemand,1
4651,ppfa,1
4652,notanotherclarencethomas,1
4653,getinvolved,1
4654,weiner,1
4655,boycottmavericks,1
4656,policy,1
4657,justiceforallrapevictims,1
4658,humanityfirst,1
4659,saveourgirls,1
4660,rapeisacrime,1
4661,tougherlaw,1
4662,sisteramericans,1
4663,oldmovies,1
4664,twitterverse,1
4665,bestrongwomen,1
4666,teachyourgirls,1
4667,kavanaughaccusation,1
4668,wearework,1
4669,natalieportman,1
4670,lucbesson,1
4671,feministdemand,1
4672,familesbelongtogether,1
4673,pisspoornominee,1
4674,firewhoopi,1
4675,prosforrevolution,1
4676,whatnow,1
4677,howittaste,1
4678,queen,1
4679,saynothing,1
4680,rapekit,1
4681,urbs,1
4682,gtg,1
4683,gendersensitive,1
4684,iyd2018,1
4685,allvoices,1
4686,leavenoonebehind,1
4687,empoweredwomen,1
4688,intersectionalfeminism,1
4689,kavanaughmustwithdraw,1
4690,cpp,1
4691,opiodhysteria,1
4692,beyond,1
4693,istandbyyou,1
4694,mycountrymakesmesad,1
4695,nervouslaughter,1
4696,fallonsucks,1
4697,manhaters,1
4698,smeartactics,1
4699,comey,1
4700,spycops,1
4701,happyfamily,1
4702,strongerandfearless,1
4703,rupeealltimelow,1
4704,farmersuicides,1
4705,bjpsebetibachao,1
4706,waqthaibadlavka,1
4707,nikihaley,1
4708,manafortflips,1
4709,otpp,1
4710,courtscam,1
4711,cdnecon,1
4712,g20,1
4713,ceta,1
4714,mississauga,1
4715,skpoli,1
4716,wearethestorm,1
4717,vagw,1
4718,yalelawschool,1
4719,norespectforwomen,1
4720,garlandshouldhavebeenconfirmed,1
4721,newamerica,1
4722,buttsblocked,1
4723,offyougo,1
4724,ebonydomme,1
4725,letschangetheworld,1
4726,actions,1
4727,bemorethanabystander,1
4728,dancetothis,1
4729,gaypridemarch,1
4730,burglary,1
4731,bailiff,1
4732,fathypocrite,1
4733,entrenched,1
4734,theabuseyoucantpicture,1
4735,sweetvicious,1
4736,thisishowyoudoit,1
4737,sexualtrauma,1
4738,womenofusa,1
4739,smh,1
4740,pt,1
4741,tomuchanger,1
4742,tomuchbeer,1
4743,isaacsbaker,1
4744,rightnow,1
4745,saveshowbiz,1
4746,savetheworld,1
4747,jobsrape,1
4748,predatorinchief,1
4749,msu,1
4750,professors,1
4751,ndpol,1
4752,ndsen,1
4753,realnews,1
4754,ptexp,1
4755,justiceforabby,1
4756,daysofourlives,1
4757,chabby,1
4758,wuerlmustgo,1
4759,nigerianlivesmatter,1
4760,presumptionofinnocence,1
4761,falsleyaccused,1
4762,peopledontchange,1
4763,survivorsvotetoo,1
4764,nicksauer,1
4765,betina,1
4766,plainyogurt,1
4767,demolib,1
4768,nonèlarena,1
4769,billcosbyisinnocent,1
4770,metoomcdonalds,1
4771,metoownyc,1
4772,climatescience,1
4773,creepybishop,1
4774,hearthiswell,1
4775,tomschmacher,1
4776,complicity,1
4777,misandry,1
4778,gynocentrism,1
4779,boysgetconsequences,1
4780,modisarkarsyndicate,1
4781,moblynching,1
4782,hatredspreadingpracharacks,1
4783,characterassassinatingmediasyndicate,1
4784,communaldivide,1
4785,communalunrest,1
4786,weakmindsetmodisarkar,1
4787,supportdrford,1
4788,rewatchingcharmed,1
4789,shesnotproperty,1
4790,teachyourboys,1
4791,gtfoh,1
4792,smdh,1
4793,mustsee,1
4794,ltym,1
4795,johnnydepp,1
4796,amberheard,1
4797,blacklisted,1
4798,titanic,1
4799,tearjerker,1
4800,listenandbelieve,1
4801,iran,1
4802,paloalto,1
4803,papertigres,1
4804,fuckedupcomebackera,1
4805,bryansinger,1
4806,liarunderoath,1
4807,milano,1
4808,hospital,1
4809,oftalmico,1
4810,depistage,1
4811,lombardia,1
4812,femen,1
4813,broculture,1
4814,gettheotherbill,1
4815,abhishekbachchan,1
4816,nursing,1
4817,casualty,1
4818,fraudulentactivitybytatasky,1
4819,votelikeablackwoman,1
4820,isupportthewrestlers,1
4821,livepd,1
4822,livepdnation,1
4823,timesupyoutube,1
4824,metooyoutube,1
4825,episcopal,1
4826,edfringe18,1
4827,intotheunknown,1
4828,bigmad,1
4829,littlemad,1
4830,religious,1
4831,organizations,1
4832,financial,1
4833,crimes,1
4834,secular,1
4835,atheist,1
4836,perpetrator,1
4837,allmenareguilty,1
4838,donotconfirm,1
4839,abusing,1
4840,wifi_in_schools,1
4841,installing,1
4842,wifi,1
4843,za,1
4844,schools,1
4845,being,1
4846,removed,1
4847,anniemae,1
4848,stayraggedyassed,1
4849,gonetoofar,1
4850,disgraced,1
4851,theworld,1
4852,butididreport,1
4853,farrakhan,1
4854,sharpton,1
4855,jackson,1
4856,9wrestlers,1
4857,getoutofsc,1
4858,yoouuuisabuuumm,1
4859,stem,1
4860,spamemail,1
4861,ygk,1
4862,farright,1
4863,cultured,1
4864,mindblown,1
4865,pharmacist,1
4866,condoms,1
4867,cocaine,1
4868,criminality,1
4869,engl318mu,1
4870,eatabagofdicks,1
4871,unionsareamerican,1
4872,diewithoutwater,1
4873,getit,1
4874,reasonsscottpruittresigned,1
4875,thestruggleisreal,1
4876,boston25,1
4877,redtide,1
4878,wildfires,1
4879,thisshitiscrazy,1
4880,yogikajungleraj,1
4881,बलात्कार,1
4882,kirstenanderson,1
4883,iowa,1
4884,iagov,1
4885,iasen,1
4886,iapolitics,1
4887,wagegap,1
4888,blackwomensequalpay,1
4889,cancelsouthpark,1
4890,dke,1
4891,lisapage,1
4892,obamagate,1
4893,notinmybackyard,1
4894,gov,1
4895,notweakbutstrong,1
4896,glinner,1
4897,shareyourrejections,1
4898,mybodymychoice,1
4899,femalefutureforce,1
4900,berlin,1
4901,rapecrisis,1
4902,attemptedrape,1
4903,outstanding,1
4904,endthepatriarchy,1
4905,oscarssowhite,1
4906,kokaneegroper,1
4907,icanttakemuchmore,1
4908,norightsforvictims,1
4909,hbjpowerbreakfast,1
4910,knowyourvalue,1
4911,beenrapedneverreported,1
4912,webelieve,1
4913,hackednudes,1
4914,votedemocratic,1
4915,michelleobama,1
4916,starbucks,1
4917,hudson,1
4918,congjucateent,1
4919,straightshootin,1
4920,realationships,1
4921,podcast,1
4922,itunes,1
4923,anchor,1
4924,realstories,1
4925,listenup,1
4926,minetoo,1
4927,cleareyes,1
4928,markemmert,1
4929,culturecultureculture,1
4930,deathpenaltynow,1
4931,lethertalk,1
4932,greenhamcommon,1
4933,medal,1
4934,boss,1
4935,boycottinnout,1
4936,migrantchildren,1
4937,praiseup,1
4938,gma,1
4939,wrong,1
4940,supremcourt,1
4941,worse,1
4942,quisling,1
4943,wwhl,1
4944,youdontknowtillyouknow,1
4945,isupport,1
4946,asca18,1
4947,usccb,1
4948,delusion,1
4949,incompetence,1
4950,sexpest,1
4951,corybooker,1
4952,greitens,1
4953,mopoli,1
4954,dougford,1
4955,ontpoli,1
4956,patrickbrown,1
4957,norapistonthecourt,1
4958,testifyingstrong,1
4959,givehercaffeine,1
4960,kavenaughlied,1
4961,shitcoin,1
4962,pissedoff,1
4963,internet,1
4964,punctuation,1
4965,clichés,1
4966,hesgottogo,1
4967,silentwaves,1
4968,resignation,1
4969,ptsdme,1
4970,ncpol,1
4971,wordsmatter,1
4972,meaningmattersmore,1
4973,lindatripp,1
4974,pet,1
4975,dog,1
4976,condominium,1
4977,responsability,1
4978,ontario,1
4979,done,1
4980,cuzjodisaidso,1
4981,michiganstate,1
4982,pennstate,1
4983,gopms13propaganda,1
4984,bummerdog,1
4985,internationalselfcareday,1
4986,gopenabledtrump,1
4987,putinsplans,1
4988,divideandconquer,1
4989,destroytheeuropeanunion,1
4990,nato,1
4991,divideamerica,1
4992,vladwantsitall,1
4993,helpregisterafriend,1
4994,donatetimeormoney,1
4995,march,1
4996,rally,1
4997,payequity,1
4998,kavenyet,1
4999,partsunknown,1
5000,borderwall,1
5001,ferguson,1
5002,separatingfamilies,1
5003,özil,1
5004,americaincrisis,1
5005,wfhr18,1
5006,eurydicedixon,1
5007,deepstatecabal,1
5008,mainstreammedia,1
5009,alexsalmond,1
5010,corbyn,1
5011,jews,1
5012,crooked,1
5013,alohapower,1
5014,humblepips,1
5015,disclosure,1
5016,fordlied,1
5017,fordfraud,1
5018,iamchristine,1
5019,addisonrussell,1
5020,standupcomedy,1
5021,votenoforkavenaugh,1
5022,endtime,1
5023,inclusion,1
5024,mybody,1
5025,getoffme,1
5026,stillarapist,1
5027,tribecca,1
5028,johnoliver,1
5029,dustinhoffmantonedeaf,1
5030,moralcowards,1
5031,hollywoodhypocrisy,1
5032,prosecutepruitt,1
5033,ignoranceisbliss,1
5034,rehiregunn,1
5035,trudeaumustgo,1
5036,whoisqanon,1
5037,booklikenoother,1
5038,thatsafact,1
5039,dreamforce2018,1
5040,dreamforce18,1
5041,dreamforce,1
5042,honorable,1
5043,suchahighcost,1
5044,shepressedpause,1
5045,pledgetopause,1
5046,hugs,1
5047,stopvictimshaming,1
5048,justicefornoura,1
5049,icebucketchallenge,1
5050,istandwithahmed,1
5051,payoff,1
5052,crimenews,1
5053,freedomofexpression,1
5054,previlage,1
5055,makingadifference,1
5056,neveralone,1
5057,unbearables,1
5058,stopabusenow,1
5059,sportstoo,1
5060,eug2018,1
5061,eusagames,1
5062,debbieramirez,1
5063,notonlywomen,1
5064,yesallmen,1
5065,everythigoffendsme,1
5066,ihavebeenmolested,1
5067,brutallyanallyraped,1
5068,fightthepatriacy,1
5069,monster,1
5070,guesthouse,1
5071,travel,1
5072,tourism,1
5073,sgbv,1
5074,mnf,1
5075,detroitlions,1
5076,lesismore,1
5077,twinpeaks,1
5078,returnrewatch,1
5079,csw,1
5080,getpaid,1
5081,universalhealthcare,1
5082,nora,1
5083,savewildlife,1
5084,metoorpi,1
5085,demforce,1
5086,soon,1
5087,gfy,1
5088,angelamerkel,1
5089,pechtold,1
5090,canpoli,1
5091,tattoos,1
5092,lowestoflow,1
5093,priesthood,1
5094,blackkklansman,1
5095,backtoschool,1
5096,firstdayofschool,1
5097,20ago,1
5098,kavacrying,1
5099,rehirejamesgunn,1
5100,farzanajamali,1
5101,ppp,1
5102,whitejesus,1
5103,kag2018,1
5104,jealousyispathetic,1
5105,jerk,1
5106,piefolk,1
5107,michaelmartin,1
5108,shamhearing,1
5109,wewillneverforget,1
5110,sexualassaultisnotatrend,1
5111,teachoursonsbetter,1
5112,lordhavemercy,1
5113,lyingkavanaugh,1
5114,nomoreliarsnorabusersonscotus,1
5115,withdrawkavanaughnow,1
5116,ericbolling,1
5117,nomoreboyswillbeboys,1
5118,trumpvisituk,1
5119,trumpprotests,1
5120,shepardsmith,1
5121,michelle2020,1
5122,joebiden2020,1
5123,boyswillbeheldaccountable,1
5124,shepaystheprice,1
5125,behumankind,1
5126,equalpayday,1
5127,thread,1
5128,abusiveex,1
5129,dayinthelifeofawoman,1
5130,atheism,1
5131,childlaberlaws,1
5132,toomanyhashtags,1
5133,nothing,1
5134,okayimdone,1
5135,hypocrits,1
5136,willinglyorunwittingly,1
5137,lisamurkowski,1
5138,romanpolanski,1
5139,dontgothere,1
5140,realtalkon3,1
5141,ididyou,1
5142,stinkyself,1
5143,bodyodour,1
5144,taboo,1
5145,flake,1
5146,baldbully,1
5147,fridayreads,1
5148,oldwhitemendonotrepresentourcitizens,1
5149,freetommy,1
5150,badvibesforever,1
5151,angrywomenvote,1
5152,notmeus,1
5153,smashthepatriarchy,1
5154,promoteequality,1
5155,epluribusunum,1
5156,cavemanaugh,1
5157,andhertoo,1
5158,iamwomanwatchmevote,1
5159,stopwhitemaleprivilegeinuspolitics,1
5160,letsbekindtoothers,1
5161,letsshowrespectforothers,1
5162,youthministerlife,1
5163,thoughtsofayouthminister,1
5164,nonotyou,1
5165,standwithcara,1
5166,femalerage,1
5167,jordanmustresign,1
5168,mndfl,1
